No.,Time,Time 1,Time 2,Delay,Delay 1,Delay 2,Jitter
2517,12.114432,0.000121144,1.21195E-09,-0.000121143,5.077E-08,5.004E-08,-7.29987E-10
2518,12.119509,0.000121195,1.21196E-09,-0.000121194,7.29987E-10,-5.6001E-10,-1.29E-09
2519,12.119582,0.000121196,1.21197E-09,-0.000121195,1.29E-09,1.03043E-09,-2.59564E-10
2520,12.119711,0.000121197,1.21197E-09,-0.000121196,2.59564E-10,-4.33304E-08,-4.359E-08
2521,12.119737,0.000121197,1.21241E-09,-0.000121196,4.359E-08,4.35901E-08,6.18E-14
2522,12.124096,0.000121241,1.21241E-09,-0.00012124,-6.18E-14,-6.18005E-09,-6.17999E-09
2523,12.124096,0.000121241,1.21247E-09,-0.00012124,6.17999E-09,5.44001E-09,-7.3998E-10
2524,12.124714,0.000121247,1.21248E-09,-0.000121246,7.3998E-10,-1.29742E-09,-2.0374E-09
2525,12.124788,0.000121248,1.2125E-09,-0.000121247,2.0374E-09,-2.58151E-07,-2.60189E-07
2526,12.124992,0.00012125,1.2151E-09,-0.000121249,2.60189E-07,1.38729E-07,-1.2146E-07
2527,12.151011,0.00012151,1.21632E-09,-0.000121509,1.2146E-07,1.1887E-07,-2.59E-09
2528,12.163157,0.000121632,1.21634E-09,-0.00012163,2.59E-09,2.27E-09,-3.19998E-10
2529,12.163416,0.000121634,1.21634E-09,-0.000121633,3.19998E-10,9.00149E-11,-2.29983E-10
2530,12.163448,0.000121634,1.21635E-09,-0.000121633,2.29983E-10,-1.48689E-09,-1.71687E-09
2531,12.163471,0.000121635,1.21636E-09,-0.000121633,1.71687E-09,-3.11403E-07,-3.1312E-07
2532,12.163643,0.000121636,1.2195E-09,-0.000121635,3.1312E-07,3.1312E-07,4.896E-13
2533,12.194955,0.00012195,1.2195E-09,-0.000121948,-4.896E-13,-4.89598E-08,-4.89594E-08
2534,12.194955,0.00012195,1.21999E-09,-0.000121948,4.89594E-08,-1.52594E-08,-6.42188E-08
2535,12.199851,0.000121999,1.22063E-09,-0.000121997,6.42188E-08,-5.94001E-08,-1.23619E-07
2536,12.206273,0.000122063,1.22186E-09,-0.000122062,1.23619E-07,5.67284E-09,-1.17946E-07
2537,12.218635,0.000122186,1.22304E-09,-0.000122185,1.17946E-07,-2.83903E-07,-4.01849E-07
2538,12.23043,0.000122304,1.22706E-09,-0.000122303,4.01849E-07,2.60416E-07,-1.41433E-07
2539,12.270615,0.000122706,1.22848E-09,-0.000122705,1.41433E-07,-5.88237E-07,-7.29669E-07
2540,12.284759,0.000122848,1.23577E-09,-0.000122846,7.29669E-07,6.70859E-07,-5.881E-08
2541,12.357726,0.000123577,1.23636E-09,-0.000123576,5.881E-08,5.81E-08,-7.09987E-10
2542,12.363607,0.000123636,1.23637E-09,-0.000123635,7.09987E-10,-5.89988E-10,-1.29997E-09
2543,12.363678,0.000123637,1.23638E-09,-0.000123636,1.29997E-09,-1.24002E-09,-2.54E-09
2544,12.363808,0.000123638,1.23641E-09,-0.000123637,2.54E-09,2.36001E-09,-1.79985E-10
2545,12.364062,0.000123641,1.23641E-09,-0.000123639,1.79985E-10,-1.32001E-09,-1.49999E-09
2546,12.36408,0.000123641,1.23642E-09,-0.00012364,1.49999E-09,9.79998E-10,-5.19997E-10
2547,12.36423,0.000123642,1.23643E-09,-0.000123641,5.19997E-10,2.32995E-10,-2.87002E-10
2548,12.364282,0.000123643,1.23643E-09,-0.000123642,2.87002E-10,-2.99533E-07,-2.9982E-07
2549,12.364311,0.000123643,1.23943E-09,-0.000123642,2.9982E-07,2.98704E-07,-1.116E-09
2550,12.394293,0.000123943,1.23944E-09,-0.000123942,1.116E-09,-3.98874E-07,-3.9999E-07
2551,12.394405,0.000123944,1.24344E-09,-0.000123943,3.9999E-07,3.7022E-07,-2.97694E-08
2552,12.434404,0.000124344,1.24374E-09,-0.000124343,2.97694E-08,-3.51896E-08,-6.49589E-08
2553,12.437381,0.000124374,1.24439E-09,-0.000124373,6.49589E-08,-4.28011E-08,-1.0776E-07
2554,12.443877,0.000124439,1.24547E-09,-0.000124438,1.0776E-07,1.0776E-07,7.99998E-15
2555,12.454653,0.000124547,1.24547E-09,-0.000124545,-7.99998E-15,-8.00007E-10,-7.99999E-10
2556,12.454653,0.000124547,1.24547E-09,-0.000124545,7.99999E-10,6.60643E-10,-1.39356E-10
2557,12.454733,0.000124547,1.24547E-09,-0.000124546,1.39356E-10,-6.42706E-08,-6.441E-08
2558,12.454747,0.000124547,1.24612E-09,-0.000124546,6.441E-08,6.377E-08,-6.39991E-10
2559,12.461188,0.000124612,1.24613E-09,-0.000124611,6.39991E-10,-2.59981E-10,-8.99972E-10
2560,12.461252,0.000124613,1.24613E-09,-0.000124611,8.99972E-10,-1.91002E-09,-2.80999E-09
2561,12.461342,0.000124613,1.24616E-09,-0.000124612,2.80999E-09,2.04131E-09,-7.68681E-10
2562,12.461623,0.000124616,1.24617E-09,-0.000124615,7.68681E-10,-1.31171E-07,-1.3194E-07
2563,12.4617,0.000124617,1.24749E-09,-0.000124616,1.3194E-07,1.3194E-07,0
2564,12.474894,0.000124749,1.24749E-09,-0.000124748,0,0,0
2565,12.474894,0.000124749,1.24749E-09,-0.000124748,0,0,0
2566,12.474894,0.000124749,1.24749E-09,-0.000124748,0,1.59E-14,1.59E-14
2567,12.474894,0.000124749,1.24749E-09,-0.000124748,-1.59E-14,-1.59001E-09,-1.58999E-09
2568,12.474894,0.000124749,1.24751E-09,-0.000124748,1.58999E-09,7.00043E-10,-8.89949E-10
2569,12.475053,0.000124751,1.24751E-09,-0.000124749,8.89949E-10,-4.24445E-09,-5.1344E-09
2570,12.475142,0.000124751,1.24757E-09,-0.00012475,5.1344E-09,-5.54876E-07,-5.6001E-07
2571,12.475656,0.000124757,1.25317E-09,-0.000124755,5.6001E-07,5.5889E-07,-1.11973E-09
2572,12.531657,0.000125317,1.25318E-09,-0.000125315,1.11973E-09,-2.62002E-08,-2.73199E-08
2573,12.531769,0.000125318,1.25345E-09,-0.000125316,2.73199E-08,1.64799E-08,-1.084E-08
2574,12.534501,0.000125345,1.25356E-09,-0.000125344,1.084E-08,1.04E-08,-4.39995E-10
2575,12.535585,0.000125356,1.25356E-09,-0.000125355,4.39995E-10,-3.94619E-11,-4.79457E-10
2576,12.535629,0.000125356,1.25357E-09,-0.000125355,4.79457E-10,-5.38094E-08,-5.42888E-08
2577,12.535677,0.000125357,1.25411E-09,-0.000125356,5.42888E-08,-6.29512E-08,-1.1724E-07
2578,12.541106,0.000125411,1.25528E-09,-0.00012541,1.1724E-07,1.1668E-07,-5.59857E-10
2579,12.55283,0.000125528,1.25529E-09,-0.000125527,5.59857E-10,-1.37821E-08,-1.4342E-08
2580,12.552886,0.000125529,1.25543E-09,-0.000125528,1.4342E-08,-7.90054E-07,-8.04396E-07
2581,12.554321,0.000125543,1.26348E-09,-0.000125542,8.04396E-07,3.57909E-07,-4.46486E-07
2582,12.634761,0.000126348,1.26794E-09,-0.000126346,4.46486E-07,9.1467E-08,-3.55019E-07
2583,12.67941,0.000126794,1.27149E-09,-0.000126793,3.55019E-07,2.97403E-07,-5.76165E-08
2584,12.714912,0.000127149,1.27207E-09,-0.000127148,5.76165E-08,-2.92133E-07,-3.4975E-07
2585,12.720674,0.000127207,1.27556E-09,-0.000127205,3.4975E-07,3.4663E-07,-3.11968E-09
2586,12.755649,0.000127556,1.2756E-09,-0.000127555,3.11968E-09,-2.84503E-08,-3.157E-08
2587,12.755961,0.00012756,1.27591E-09,-0.000127558,3.157E-08,3.09E-08,-6.69992E-10
2588,12.759118,0.000127591,1.27592E-09,-0.00012759,6.69992E-10,-8.99929E-11,-7.59985E-10
2589,12.759185,0.000127592,1.27593E-09,-0.000127591,7.59985E-10,-7.09993E-10,-1.46998E-09
2590,12.759261,0.000127593,1.27594E-09,-0.000127591,1.46998E-09,-7.30022E-10,-2.2E-09
2591,12.759408,0.000127594,1.27596E-09,-0.000127593,2.2E-09,2.2E-09,2.6E-15
2592,12.759628,0.000127596,1.27596E-09,-0.000127595,-2.6E-15,-2.6E-10,-2.59998E-10
2593,12.759628,0.000127596,1.27597E-09,-0.000127595,2.59998E-10,2.0019E-11,-2.39979E-10
2594,12.759654,0.000127597,1.27597E-09,-0.000127595,2.39979E-10,-1.89426E-09,-2.13424E-09
2595,12.759678,0.000127597,1.27599E-09,-0.000127596,2.13424E-09,-5.74316E-07,-5.7645E-07
2596,12.759892,0.000127599,1.28175E-09,-0.000127598,5.7645E-07,5.7645E-07,1.26E-14
2597,12.817537,0.000128175,1.28175E-09,-0.000128174,-1.26E-14,-1.26E-09,-1.25999E-09
2598,12.817537,0.000128175,1.28177E-09,-0.000128174,1.25999E-09,4.98703E-10,-7.6129E-10
2599,12.817663,0.000128177,1.28177E-09,-0.000128175,7.6129E-10,-1.87028E-06,-1.87104E-06
2600,12.817741,0.000128177,1.30048E-09,-0.000128176,1.87104E-06,1.767E-06,-1.0404E-07
2601,13.004845,0.000130048,1.30152E-09,-0.000130047,1.0404E-07,1.0274E-07,-1.29997E-09
2602,13.015249,0.000130152,1.30154E-09,-0.000130151,1.29997E-09,-2.05743E-09,-3.3574E-09
2603,13.015379,0.000130154,1.30157E-09,-0.000130152,3.3574E-09,-2.56751E-07,-2.60108E-07
2604,13.015715,0.000130157,1.30417E-09,-0.000130156,2.60108E-07,8.27938E-08,-1.77314E-07
2605,13.041726,0.000130417,1.30595E-09,-0.000130416,1.77314E-07,-3.81993E-07,-5.59308E-07
2606,13.059458,0.000130595,1.31154E-09,-0.000130593,5.59308E-07,3.14344E-07,-2.44964E-07
2607,13.115389,0.000131154,1.31399E-09,-0.000131153,2.44964E-07,-3.52996E-07,-5.9796E-07
2608,13.139886,0.000131399,1.31997E-09,-0.000131398,5.9796E-07,5.96822E-07,-1.13804E-09
2609,13.199682,0.000131997,1.31998E-09,-0.000131996,1.13804E-09,-1.94522E-07,-1.9566E-07
2610,13.199796,0.000131998,1.32194E-09,-0.000131997,1.9566E-07,1.9483E-07,-8.29975E-10
2611,13.219362,0.000132194,1.32194E-09,-0.000132192,8.29975E-10,-1.62505E-09,-2.45503E-09
2612,13.219445,0.000132194,1.32197E-09,-0.000132193,2.45503E-09,-4.94664E-07,-4.97119E-07
2613,13.219691,0.000132197,1.32694E-09,-0.000132196,4.97119E-07,3.98139E-07,-9.898E-08
2614,13.269403,0.000132694,1.32793E-09,-0.000132693,9.898E-08,9.898E-08,1.69E-14
2615,13.279301,0.000132793,1.32793E-09,-0.000132792,-1.69E-14,-1.69E-09,-1.68999E-09
2616,13.279301,0.000132793,1.32795E-09,-0.000132792,1.68999E-09,4.10967E-10,-1.27902E-09
2617,13.27947,0.000132795,1.32796E-09,-0.000132793,1.27902E-09,-9.6661E-08,-9.794E-08
2618,13.279598,0.000132796,1.32894E-09,-0.000132795,9.794E-08,9.794E-08,0
2619,13.289392,0.000132894,1.32894E-09,-0.000132893,0,0,0
2620,13.289392,0.000132894,1.32894E-09,-0.000132893,0,0,0
2621,13.289392,0.000132894,1.32894E-09,-0.000132893,0,0,0
2622,13.289392,0.000132894,1.32894E-09,-0.000132893,0,0,0
2623,13.289392,0.000132894,1.32894E-09,-0.000132893,0,1.06E-14,1.06E-14
2624,13.289392,0.000132894,1.32894E-09,-0.000132893,-1.06E-14,-1.06001E-09,-1.05999E-09
2625,13.289392,0.000132894,1.32895E-09,-0.000132893,1.05999E-09,5.40039E-10,-5.19956E-10
2626,13.289498,0.000132895,1.32896E-09,-0.000132894,5.19956E-10,-3.90003E-09,-4.41998E-09
2627,13.28955,0.000132896,1.329E-09,-0.000132894,4.41998E-09,2.52E-09,-1.89998E-09
2628,13.289992,0.0001329,1.32902E-09,-0.000132899,1.89998E-09,1.30889E-10,-1.76909E-09
2629,13.290182,0.000132902,1.32904E-09,-0.0001329,1.76909E-09,-8.89379E-08,-9.0707E-08
2630,13.290359,0.000132904,1.32994E-09,-0.000132902,9.0707E-08,-2.10923E-07,-3.0163E-07
2631,13.29943,0.000132994,1.33296E-09,-0.000132993,3.0163E-07,3.00803E-07,-8.26716E-10
2632,13.329593,0.000133296,1.33297E-09,-0.000133295,8.26716E-10,-3.27583E-07,-3.2841E-07
2633,13.329676,0.000133297,1.33625E-09,-0.000133295,3.2841E-07,3.28411E-07,1.0499E-12
2634,13.362517,0.000133625,1.33625E-09,-0.000133624,-1.0499E-12,-1.04991E-07,-1.0499E-07
2635,13.362517,0.000133625,1.3373E-09,-0.000133624,1.0499E-07,1.0499E-07,6.50001E-15
2636,13.373016,0.00013373,1.3373E-09,-0.000133729,-6.50001E-15,-6.49989E-10,-6.49982E-10
2637,13.373016,0.00013373,1.33731E-09,-0.000133729,6.49982E-10,-1.1324E-09,-1.78238E-09
2638,13.373081,0.000133731,1.33733E-09,-0.000133729,1.78238E-09,-7.60238E-07,-7.6202E-07
2639,13.37326,0.000133733,1.34495E-09,-0.000133731,7.6202E-07,7.62023E-07,3.1708E-12
2640,13.449462,0.000134495,1.34495E-09,-0.000134493,-3.1708E-12,-3.17081E-07,-3.17078E-07
2641,13.449462,0.000134495,1.34812E-09,-0.000134493,3.17078E-07,1.31389E-07,-1.85689E-07
2642,13.48117,0.000134812,1.34997E-09,-0.00013481,1.85689E-07,9.0019E-08,-9.567E-08
2643,13.499739,0.000134997,1.35093E-09,-0.000134996,9.567E-08,9.567E-08,0
2644,13.509306,0.000135093,1.35093E-09,-0.000135092,0,9.2E-15,9.2E-15
2645,13.509306,0.000135093,1.35093E-09,-0.000135092,-9.2E-15,-9.19997E-10,-9.19987E-10
2646,13.509306,0.000135093,1.35094E-09,-0.000135092,9.19987E-10,-3.37999E-10,-1.25799E-09
2647,13.509398,0.000135094,1.35095E-09,-0.000135093,1.25799E-09,-2.00132E-07,-2.0139E-07
2648,13.509524,0.000135095,1.35297E-09,-0.000135094,2.0139E-07,1.84102E-07,-1.72882E-08
2649,13.529663,0.000135297,1.35314E-09,-0.000135295,1.72882E-08,-1.62922E-07,-1.8021E-07
2650,13.531392,0.000135314,1.35494E-09,-0.000135313,1.8021E-07,1.79501E-07,-7.08997E-10
2651,13.549413,0.000135494,1.35495E-09,-0.000135493,7.08997E-10,-9.964E-08,-1.00349E-07
2652,13.549484,0.000135495,1.35595E-09,-0.000135493,1.00349E-07,-1.65101E-09,-1.02E-07
2653,13.559519,0.000135595,1.35697E-09,-0.000135594,1.02E-07,1.00782E-07,-1.21805E-09
2654,13.569719,0.000135697,1.35698E-09,-0.000135696,1.21805E-09,-1.9402E-07,-1.95238E-07
2655,13.569841,0.000135698,1.35894E-09,-0.000135697,1.95238E-07,4.13085E-08,-1.5393E-07
2656,13.589365,0.000135894,1.36048E-09,-0.000135892,1.5393E-07,1.5393E-07,0
2657,13.604758,0.000136048,1.36048E-09,-0.000136046,0,0,0
2658,13.604758,0.000136048,1.36048E-09,-0.000136046,0,0,0
2659,13.604758,0.000136048,1.36048E-09,-0.000136046,0,1.9944E-12,1.9944E-12
2660,13.604758,0.000136048,1.36048E-09,-0.000136046,-1.9944E-12,-1.99431E-07,-1.99429E-07
2661,13.604758,0.000136048,1.36247E-09,-0.000136046,1.99429E-07,-9.01981E-07,-1.10141E-06
2662,13.624702,0.000136247,1.37348E-09,-0.000136246,1.10141E-06,1.10061E-06,-7.99998E-10
2663,13.734843,0.000137348,1.37349E-09,-0.000137347,7.99998E-10,5.49999E-10,-2.49998E-10
2664,13.734923,0.000137349,1.37349E-09,-0.000137348,2.49998E-10,7.99998E-11,-1.69999E-10
2665,13.734948,0.000137349,1.3735E-09,-0.000137348,1.69999E-10,2.1066E-11,-1.48932E-10
2666,13.734965,0.00013735,1.3735E-09,-0.000137348,1.48932E-10,-1.06601E-07,-1.0675E-07
2667,13.73498,0.00013735,1.37457E-09,-0.000137348,1.0675E-07,1.0675E-07,1.02E-14
2668,13.745655,0.000137457,1.37457E-09,-0.000137455,-1.02E-14,-1.01911E-09,-1.0191E-09
2669,13.745655,0.000137457,1.37458E-09,-0.000137455,1.0191E-09,-8.87009E-08,-8.972E-08
2670,13.745757,0.000137458,1.37547E-09,-0.000137456,8.972E-08,8.972E-08,6.10002E-15
2671,13.754729,0.000137547,1.37547E-09,-0.000137546,-6.10002E-15,-6.07019E-10,-6.07013E-10
2672,13.754729,0.000137547,1.37548E-09,-0.000137546,6.07013E-10,-2.9813E-07,-2.98737E-07
2673,13.75479,0.000137548,1.37847E-09,-0.000137547,2.98737E-07,-1.00343E-06,-1.30217E-06
2674,13.784665,0.000137847,1.39149E-09,-0.000137845,1.30217E-06,1.30107E-06,-1.09838E-09
2675,13.914882,0.000139149,1.3915E-09,-0.000139147,1.09838E-09,-1.61222E-07,-1.6232E-07
2676,13.914992,0.00013915,1.39312E-09,-0.000139149,1.6232E-07,1.6232E-07,0
2677,13.931224,0.000139312,1.39312E-09,-0.000139311,0,0,0
2678,13.931224,0.000139312,1.39312E-09,-0.000139311,0,0,0
2679,13.931224,0.000139312,1.39312E-09,-0.000139311,0,7.7E-15,7.7E-15
2680,13.931224,0.000139312,1.39312E-09,-0.000139311,-7.7E-15,-7.70004E-10,-7.69996E-10
2681,13.931224,0.000139312,1.39313E-09,-0.000139311,7.69996E-10,3.79997E-10,-3.89999E-10
2682,13.931301,0.000139313,1.39313E-09,-0.000139312,3.89999E-10,2.50004E-10,-1.39995E-10
2683,13.93134,0.000139313,1.39314E-09,-0.000139312,1.39995E-10,-3.89992E-10,-5.29987E-10
2684,13.931354,0.000139314,1.39314E-09,-0.000139312,5.29987E-10,-7.4901E-10,-1.279E-09
2685,13.931407,0.000139314,1.39315E-09,-0.000139313,1.279E-09,-9.9051E-08,-1.0033E-07
2686,13.931535,0.000139315,1.39416E-09,-0.000139314,1.0033E-07,1.0033E-07,6.3E-15
2687,13.941568,0.000139416,1.39416E-09,-0.000139414,-6.3E-15,-6.29193E-10,-6.29187E-10
2688,13.941568,0.000139416,1.39416E-09,-0.000139414,6.29187E-10,-8.06608E-08,-8.129E-08
2689,13.941631,0.000139416,1.39498E-09,-0.000139415,8.129E-08,7.87435E-08,-2.54652E-09
2690,13.94976,0.000139498,1.395E-09,-0.000139496,2.54652E-09,-3.45813E-07,-3.4836E-07
2691,13.950015,0.0001395,1.39849E-09,-0.000139499,3.4836E-07,3.4773E-07,-6.29996E-10
2692,13.984851,0.000139849,1.39849E-09,-0.000139847,6.29996E-10,2.55447E-10,-3.74549E-10
2693,13.984914,0.000139849,1.3985E-09,-0.000139848,3.74549E-10,-5.44745E-07,-5.4512E-07
2694,13.984952,0.00013985,1.40395E-09,-0.000139848,5.4512E-07,5.4379E-07,-1.32998E-09
2695,14.039464,0.000140395,1.40396E-09,-0.000140393,1.32998E-09,-2.80016E-10,-1.61E-09
2696,14.039597,0.000140396,1.40398E-09,-0.000140395,1.61E-09,1.61E-09,0
2697,14.039758,0.000140398,1.40398E-09,-0.000140396,0,0,0
2698,14.039758,0.000140398,1.40398E-09,-0.000140396,0,0,0
2699,14.039758,0.000140398,1.40398E-09,-0.000140396,0,0,0
2700,14.039758,0.000140398,1.40398E-09,-0.000140396,0,0,0
2701,14.039758,0.000140398,1.40398E-09,-0.000140396,0,0,0
2702,14.039758,0.000140398,1.40398E-09,-0.000140396,0,9.89999E-15,9.89999E-15
2703,14.039758,0.000140398,1.40398E-09,-0.000140396,-9.89999E-15,-9.85619E-10,-9.85609E-10
2704,14.039758,0.000140398,1.40399E-09,-0.000140396,9.85609E-10,-4.38084E-07,-4.3907E-07
2705,14.039857,0.000140399,1.40838E-09,-0.000140397,4.3907E-07,4.3907E-07,0
2706,14.083764,0.000140838,1.40838E-09,-0.000140836,0,1.14E-14,1.14E-14
2707,14.083764,0.000140838,1.40838E-09,-0.000140836,-1.14E-14,-1.13963E-09,-1.13962E-09
2708,14.083764,0.000140838,1.40839E-09,-0.000140836,1.13962E-09,-3.65304E-08,-3.767E-08
2709,14.083878,0.000140839,1.40876E-09,-0.000140837,3.767E-08,3.71304E-08,-5.39601E-10
2710,14.087645,0.000140876,1.40877E-09,-0.000140875,5.39601E-10,-3.93204E-08,-3.986E-08
2711,14.087699,0.000140877,1.40917E-09,-0.000140876,3.986E-08,3.986E-08,0
2712,14.091685,0.000140917,1.40917E-09,-0.000140915,0,0,0
2713,14.091685,0.000140917,1.40917E-09,-0.000140915,0,0,0
2714,14.091685,0.000140917,1.40917E-09,-0.000140915,0,0,0
2715,14.091685,0.000140917,1.40917E-09,-0.000140915,0,8.50001E-15,8.50001E-15
2716,14.091685,0.000140917,1.40917E-09,-0.000140915,-8.50001E-15,-8.49756E-10,-8.49747E-10
2717,14.091685,0.000140917,1.40918E-09,-0.000140915,8.49747E-10,-2.44003E-08,-2.525E-08
2718,14.09177,0.000140918,1.40943E-09,-0.000140916,2.525E-08,2.525E-08,6.39999E-15
2719,14.094295,0.000140943,1.40943E-09,-0.000140942,-6.39999E-15,-6.39975E-10,-6.39969E-10
2720,14.094295,0.000140943,1.40944E-09,-0.000140942,6.39969E-10,-2.45003E-09,-3.09E-09
2721,14.094359,0.000140944,1.40947E-09,-0.000140942,3.09E-09,3.09E-09,2.20001E-15
2722,14.094668,0.000140947,1.40947E-09,-0.000140945,-2.20001E-15,-2.19995E-10,-2.19993E-10
2723,14.094668,0.000140947,1.40947E-09,-0.000140945,2.19993E-10,-4.895E-10,-7.09492E-10
2724,14.09469,0.000140947,1.40948E-09,-0.000140945,7.09492E-10,-5.00405E-08,-5.075E-08
2725,14.094761,0.000140948,1.40998E-09,-0.000140946,5.075E-08,5.022E-08,-5.29971E-10
2726,14.099836,0.000140998,1.40999E-09,-0.000140997,5.29971E-10,-2.39E-09,-2.91997E-09
2727,14.099889,0.000140999,1.41002E-09,-0.000140997,2.91997E-09,-1.1003E-10,-3.03E-09
2728,14.100181,0.000141002,1.41005E-09,-0.000141,3.03E-09,3.03E-09,2.79998E-15
2729,14.100484,0.000141005,1.41005E-09,-0.000141003,-2.79998E-15,-2.7946E-10,-2.79457E-10
2730,14.100484,0.000141005,1.41005E-09,-0.000141003,2.79457E-10,-5.39805E-08,-5.426E-08
2731,14.100512,0.000141005,1.41059E-09,-0.000141004,5.426E-08,5.426E-08,1.15E-14
2732,14.105938,0.000141059,1.41059E-09,-0.000141058,-1.15E-14,-1.14932E-09,-1.14931E-09
2733,14.105938,0.000141059,1.41061E-09,-0.000141058,1.14931E-09,-6.81107E-08,-6.926E-08
2734,14.106053,0.000141061,1.4113E-09,-0.000141059,6.926E-08,6.849E-08,-7.69997E-10
2735,14.112979,0.00014113,1.41131E-09,-0.000141128,7.69997E-10,5.00842E-10,-2.69156E-10
2736,14.113056,0.000141131,1.41131E-09,-0.000141129,2.69156E-10,-8.41708E-08,-8.444E-08
2737,14.113083,0.000141131,1.41215E-09,-0.000141129,8.444E-08,8.44431E-08,3.1309E-12
2738,14.121527,0.000141215,1.41215E-09,-0.000141214,-3.1309E-12,-3.13093E-07,-3.1309E-07
2739,14.121527,0.000141215,1.41528E-09,-0.000141214,3.1309E-07,3.12551E-07,-5.39091E-10
2740,14.152836,0.000141528,1.41529E-09,-0.000141527,5.39091E-10,-9.03209E-08,-9.086E-08
2741,14.15289,0.000141529,1.4162E-09,-0.000141527,9.086E-08,9.086E-08,0
2742,14.161976,0.00014162,1.4162E-09,-0.000141618,0,0,0
2743,14.161976,0.00014162,1.4162E-09,-0.000141618,0,0,0
2744,14.161976,0.00014162,1.4162E-09,-0.000141618,0,0,0
2745,14.161976,0.00014162,1.4162E-09,-0.000141618,0,0,0
2746,14.161976,0.00014162,1.4162E-09,-0.000141618,0,0,0
2747,14.161976,0.00014162,1.4162E-09,-0.000141618,0,0,0
2748,14.161976,0.00014162,1.4162E-09,-0.000141618,0,1.74E-14,1.74E-14
2749,14.161976,0.00014162,1.4162E-09,-0.000141618,-1.74E-14,-1.74E-09,-1.73999E-09
2750,14.161976,0.00014162,1.41622E-09,-0.000141618,1.73999E-09,4.1999E-10,-1.32E-09
2751,14.16215,0.000141622,1.41623E-09,-0.00014162,1.32E-09,9.8125E-10,-3.38747E-10
2752,14.162282,0.000141623,1.41623E-09,-0.000141621,3.38747E-10,-1.24991E-07,-1.2533E-07
2753,14.162316,0.000141623,1.41748E-09,-0.000141622,1.2533E-07,1.2533E-07,0
2754,14.174849,0.000141748,1.41748E-09,-0.000141747,0,0,0
2755,14.174849,0.000141748,1.41748E-09,-0.000141747,0,0,0
2756,14.174849,0.000141748,1.41748E-09,-0.000141747,0,0,0
2757,14.174849,0.000141748,1.41748E-09,-0.000141747,0,1.95E-14,1.95E-14
2758,14.174849,0.000141748,1.41748E-09,-0.000141747,-1.95E-14,-1.94661E-09,-1.94659E-09
2759,14.174849,0.000141748,1.4175E-09,-0.000141747,1.94659E-09,-3.39333E-07,-3.4128E-07
2760,14.175044,0.00014175,1.42092E-09,-0.000141749,3.4128E-07,3.34332E-07,-6.94813E-09
2761,14.209172,0.000142092,1.42099E-09,-0.00014209,6.94813E-09,-1.79678E-07,-1.86626E-07
2762,14.209867,0.000142099,1.42285E-09,-0.000142097,1.86626E-07,-2.15264E-07,-4.0189E-07
2763,14.22853,0.000142285,1.42687E-09,-0.000142284,4.0189E-07,4.0115E-07,-7.39996E-10
2764,14.268719,0.000142687,1.42688E-09,-0.000142686,7.39996E-10,3.01636E-10,-4.3836E-10
2765,14.268793,0.000142688,1.42688E-09,-0.000142687,4.3836E-10,-1.63602E-07,-1.6404E-07
2766,14.268837,0.000142688,1.42852E-09,-0.000142687,1.6404E-07,1.6404E-07,0
2767,14.285241,0.000142852,1.42852E-09,-0.000142851,0,8E-15,8E-15
2768,14.285241,0.000142852,1.42852E-09,-0.000142851,-8E-15,-7.99999E-10,-7.99991E-10
2769,14.285241,0.000142852,1.42853E-09,-0.000142851,7.99991E-10,-1.49754E-10,-9.49745E-10
2770,14.285321,0.000142853,1.42854E-09,-0.000142852,9.49745E-10,-2.45703E-08,-2.552E-08
2771,14.285416,0.000142854,1.4288E-09,-0.000142853,2.552E-08,2.552E-08,2.87E-14
2772,14.287968,0.00014288,1.4288E-09,-0.000142878,-2.87E-14,-2.86584E-09,-2.86581E-09
2773,14.287968,0.00014288,1.42883E-09,-0.000142878,2.86581E-09,-4.16136E-07,-4.19002E-07
2774,14.288255,0.000142883,1.43302E-09,-0.000142881,4.19002E-07,-4.27748E-07,-8.4675E-07
2775,14.330156,0.000143302,1.44148E-09,-0.0001433,8.4675E-07,8.4538E-07,-1.3696E-09
2776,14.414831,0.000144148,1.4415E-09,-0.000144147,1.3696E-09,-3.88204E-08,-4.019E-08
2777,14.414968,0.00014415,1.4419E-09,-0.000144148,4.019E-08,4.019E-08,0
2778,14.418987,0.00014419,1.4419E-09,-0.000144188,0,8.20001E-15,8.20001E-15
2779,14.418987,0.00014419,1.4419E-09,-0.000144188,-8.20001E-15,-8.20002E-10,-8.19993E-10
2780,14.418987,0.00014419,1.44191E-09,-0.000144188,8.19993E-10,1.71038E-10,-6.48955E-10
2781,14.419069,0.000144191,1.44191E-09,-0.000144189,6.48955E-10,-1.03821E-07,-1.0447E-07
2782,14.419134,0.000144191,1.44296E-09,-0.00014419,1.0447E-07,1.0362E-07,-8.49526E-10
2783,14.429581,0.000144296,1.44297E-09,-0.000144294,8.49526E-10,-4.65494E-08,-4.7399E-08
2784,14.429666,0.000144297,1.44344E-09,-0.000144295,4.7399E-08,-5.7571E-08,-1.0497E-07
2785,14.434406,0.000144344,1.44449E-09,-0.000144343,1.0497E-07,1.03733E-07,-1.23677E-09
2786,14.444903,0.000144449,1.4445E-09,-0.000144448,1.23677E-09,-3.22211E-07,-3.23447E-07
2787,14.445027,0.00014445,1.44774E-09,-0.000144449,3.23447E-07,5.54974E-08,-2.6795E-07
